     2.34000000E+01   2.09035837E-08   1.10745336E-06   1.96059331E-07   1.15538492E-08
     2.36000000E+01   1.79098159E-08   1.00013375E-06   1.80765953E-07   1.07935461E-08
     2.38000000E+01   1.53206763E-08   9.05976197E-07   1.66919106E-07   1.00867577E-08
     2.40000000E+01   1.30852146E-08   8.22944794E-07   1.54328559E-07   9.42811183E-09
     2.42000000E+01   1.11583486E-08   7.49354786E-07   1.42835251E-07   8.81304743E-09
     2.44000000E+01   9.50026130E-09   6.83811550E-07   1.32305962E-07   8.23767118E-09
     2.46000000E+01   8.07585439E-09   6.25159774E-07   1.22628866E-07   7.69865090E-09
     2.48000000E+01   6.85424685E-09   5.72441201E-07   1.13709803E-07   7.19311256E-09
     2.50000000E+01   5.80832169E-09   5.24859604E-07   1.05469196E-07   6.71856179E-09
     2.52000000E+01   4.91431360E-09   4.81751812E-07   9.78394832E-08   6.27281736E-09
     2.54000000E+01   4.15143551E-09   4.42563810E-07   9.07629954E-08   5.85395626E-09
     2.56000000E+01   3.50154093E-09   4.06831063E-07   8.41902084E-08   5.46026850E-09
     2.58000000E+01   2.94881964E-09   3.74162358E-07   7.80783034E-08   5.09022006E-09
     2.60000000E+01   2.47952382E-09   3.44226575E-07   7.23899876E-08   4.74242273E-09
     2.62000000E+01   2.08172239E-09   3.16741849E-07   6.70925290E-08   4.41560945E-09
     2.64000000E+01   1.74508112E-09   2.91466749E-07   6.21569693E-08   4.10861451E-09
     2.66000000E+01   1.46066633E-09   2.68193081E-07   5.75574829E-08   3.82035744E-09
     2.68000000E+01   1.22077007E-09   2.46740042E-07   5.32708568E-08   3.54982930E-09
     2.70000000E+01   1.01875451E-09   2.26949472E-07   4.92760689E-08   3.29608629E-09
     2.72000000E+01   8.48914835E-10   2.08682001E-07   4.55539476E-08   3.05823492E-09
     2.74000000E+01   7.06357197E-10   1.91813934E-07   4.20868955E-08   2.83543055E-09
     2.76000000E+01   5.86891530E-10   1.76234722E-07   3.88586680E-08   2.62687076E-09
     2.78000000E+01   4.86937167E-10   1.61844922E-07   3.58541931E-08   2.43179131E-09
     2.80000000E+01   4.03440010E-10   1.48554532E-07   3.30594276E-08   2.24946294E-09
     2.82000000E+01   3.33800008E-10   1.36281655E-07   3.04612389E-08   2.07918877E-09
     2.84000000E+01   2.75807815E-10   1.24951401E-07   2.80473101E-08   1.92030234E-09
